name	criterion	diff_prop	variability
Stx16	0.783167032623137	0.0510433462074534	0.00424785300260277
Vrk2	0.755158897305799	-0.114045895954462	0.0228077600628803
Cnbd2	0.753833047281235	0.107345218119736	0.0202775303673448
Tafa2	0.747863779103703	-0.0749741235473205	0.0100502715341827
Cep41	0.7476014502722	0.0923527817182177	0.0152601812516058
Casd1	0.740755187208411	0.0672350359422664	0.00823838113599098
Irx2	0.722015971146569	-0.106573358880417	0.0217873143068681
Zc3hc1	0.721261415342222	0.0712314733869881	0.00975345435083145
Eef1b2	0.712064046754602	-0.0671394306929777	0.0088903158880982
Rpn2	0.686293828549596	0.0663148600978846	0.0093368746516312
Dmap1	0.683115726255296	-0.104810260061152	0.0235406814293383
Gm37844	0.681220097665171	-0.110060344724213	0.0261027842053668
Zswim3	0.676337762389432	0.0771864919860591	0.0130243282751716
Cks1b	0.675530656645615	-0.108170665822585	0.0256406411319783
Gm42937	0.675247957294135	0.126408367210097	0.0350449209919474
Adprhl2	0.673464679653536	-0.104897050754605	0.0242603414093384
Fuca2	0.670919827268847	0.0933250380294741	0.0193488473423102
Ctsh	0.667715763101594	-0.0896543773107696	0.0180285060155194
Erich6	0.651862795186919	-0.0870558332456873	0.0178354209606297
Fadd	0.651712909470668	0.0570640416499221	0.00766676953345502
Brpf1	0.651364724821762	0.0656261623460901	0.0101509233049675
Gm44250	0.651294447607361	0.14763639271317	0.0513844957512865
Skp1a	0.649570885861792	0.0846183305137497	0.0169697639987926
Postn	0.648612541946008	0.0933539205330566	0.0207154531831686
Zfp526	0.6483371274188	-0.0710170399528001	0.0119984003326607
Zfp174	0.645873133735015	0.064817482798194	0.0100714008802516
Gm45737	0.64538500489222	0.104348456359027	0.0261417294985167
Cdhr3	0.644868292950209	-0.100159056541876	0.0241233935556307
Arfip1	0.64350613287274	-0.0881505328251	0.0187648243253754
Pappa2	0.643330997464368	0.08586590151226	0.0178144538783233
Gen1	0.642859025628483	0.0909897016619359	0.0200333228824656
Det1	0.641056878359171	-0.0708662767036641	0.012220419160514
Clp1	0.639747942530945	0.0879501169349567	0.0188997059265908
Tead2	0.637695809554558	0.0858405347827818	0.0181199795377618
Cox6a2	0.635537813101672	0.112584680709693	0.0313816526118054
Meis1	0.635488404132734	0.108391639322064	0.0290921828570827
Cklf	0.635427731967587	0.0786491559442152	0.0153198954936012
Fam47e	0.635308531029695	-0.0896892092425007	0.0199301705766775
Myo1a	0.630327062798972	0.101970299352108	0.0261707085521195
Foxd2os	0.628704800760265	-0.0894288955507987	0.0202330885045805
C130083M11Rik	0.627203777840139	0.0672097348432235	0.0114827797009818
Rassf7	0.62446879252119	-0.110014214926138	0.0310367421818359
Gm44678	0.621527834998241	0.124560517898239	0.0401642483805559
Usb1	0.615074341563851	-0.0794223961859643	0.0166736526747574
Shc4	0.614542965206353	-0.0687547852162779	0.0125170318197006
Ciao3	0.612721421561401	-0.0554096864758677	0.00817796518538258
Fut4	0.611809503432295	0.0806064034783587	0.017358278448942
Far2	0.610948122436979	-0.0765668609370304	0.0157062684409987
Col1a2	0.610654402943595	0.072561229834731	0.0141194664007148
Impa2	0.609200104057163	-0.0880699175138328	0.0208994684944406
Gm8098	0.609026393304606	0.0738960853350691	0.0147221295904339
Txn1	0.608069113745023	-0.0933143354726217	0.0235499964724952
Amigo3	0.607961891596631	-0.0749219873300371	0.0151867856115716
Ehmt1	0.607613359631294	0.048378413820286	0.00633940680703468
Tph2	0.607278592739729	0.100129805882274	0.0271863437803739
B830042I05Rik	0.60691745243069	0.114693739282563	0.0357124932742327
4921504A21Rik	0.606043285987734	0.0925639177628845	0.0233279280455823
Zfp358	0.605143842002999	-0.0787714505725438	0.016944175837298
Plcb2	0.604604779985734	-0.0976563484020041	0.0260890226127832
Nmbr	0.603431848233508	0.0910031661377912	0.0227434607154058
Chrna7	0.602901673478964	0.0840538837330112	0.0194367026711976
Tmem86b	0.602892827766003	0.0723425353414391	0.0143981672985542
Zfp599	0.600672039283808	0.0702731344344361	0.0136868597578769
Gpnmb	0.600137863561149	-0.0997428325525789	0.027622395484555
Paqr5	0.594979160455989	-0.0804086145066899	0.0182642418330193
Slc25a47	0.592876443144669	-0.140410275250003	0.0560879273831891
Klhl14	0.592587954928337	0.10158014417885	0.0293840740970512
4833412K13Rik	0.590649187399329	0.112561344329804	0.0363177822935366
Gm37914	0.590283220243407	-0.103700417211547	0.0308631416137761
Nek6	0.588676427976164	-0.034858568428607	0.00350643508485746
Zbtb42	0.588138003205632	-0.0898848501637048	0.0233568629318229
1500035N22Rik	0.588048577148084	0.0811194970884664	0.0190293560500532
Dusp4	0.586640617396247	0.0795040434293577	0.0183668286851277
Tbc1d2	0.586246265616731	-0.0888189682474042	0.0229536243217958
Gm9333	0.585041767014019	-0.122644072325925	0.043946002988782
1600012H06Rik	0.58469032100132	-0.0717580676094229	0.0150622433816278
Wdr55	0.584293469174996	-0.0709166180844175	0.0147310589971431
Shmt1	0.583079341394784	-0.0877778160731263	0.0226628348261502
Gm38300	0.582211857891527	-0.0735033796421173	0.0159386863114727
Shtn1	0.582204209149916	0.082399349999737	0.0200307352012832
Zfp446	0.580751622053005	0.0568502357100739	0.00958260698039614
Slc38a4	0.580533297426612	0.0762634694266168	0.0172575383944372
Card19	0.579871214408074	0.0823465847729238	0.0201663863605686
Shcbp1l	0.579739521106086	0.0791614149644562	0.018644952524962
Syk	0.578609860949485	-0.0835948774451131	0.0208731343837666
Nrde2	0.575406567741886	-0.0506345906760156	0.00774363684850072
Pemt	0.573981327993447	-0.0733930931362233	0.0163498906806182
Il17rb	0.571466437842685	0.123788559638226	0.0469223290232588
Ppp4r1l-ps	0.571090295803079	0.0592489890376593	0.0107634705719348
BC017158	0.569713396013702	0.0480659084029244	0.00711805675047368
Gm37850	0.569127947357668	-0.102844606938399	0.0326545137026734
Zfp740	0.568607012907543	0.0354885082681874	0.00389539108051128
Pex10	0.566314796708793	0.0612728325573853	0.0117063120613104
Arhgef33	0.566154597489712	-0.0831852160690357	0.0215884877356285
Gpat3	0.565709107307214	0.0611151102241623	0.0116710749433603
Tm4sf5	0.565198233316576	-0.0990635563813001	0.0307203556237477
C230034O21Rik	0.564947371934615	0.0959851302539695	0.0288663538999994
1700123M08Rik	0.564515125466842	-0.0856515341037667	0.0230207318673529
Mrgbp	0.56442165542649	-0.0619615200836927	0.0120513802836488
Man2c1os	0.564009973642506	0.0970771116465445	0.0296251204420116
Gm8995	0.562925003584049	0.0764031008619991	0.0184213261371592
Gm37902	0.561737358097177	0.0968653900847299	0.0297351852631312
Primpol	0.561110566899901	0.0590976653812577	0.0110928656831762
6230400D17Rik	0.560600785555258	-0.0805898300811081	0.020665840644558
A930024E05Rik	0.559773970873169	-0.0896183485665441	0.0256311724771626
Ltk	0.559134758270512	-0.0788552650685642	0.0198897081405126
Ddias	0.557895326540822	0.101857377427202	0.0333333938119866
Anxa11	0.555088921094759	0.0938557121356771	0.0285888245707719
Zfp772	0.554624994394895	0.108944501249318	0.038584400367117
Zfp583	0.554081067897559	0.0668991475058229	0.0145778858332593
Cmtm7	0.553226607803206	0.0711523803309893	0.0165414184373756
Fanca	0.552685639359874	0.0819422358760463	0.0219815979029013
Rtp1	0.55239196787221	0.111649199689485	0.040852300578202
Pycard	0.549355793918778	-0.0740965110569614	0.0181923205449713
Mansc1	0.549134651073873	-0.0586213185000145	0.0113960269177797
Gm42858	0.54809216778757	-0.0982297117872126	0.0321202226806615
Lrrc38	0.547894749876843	-0.089939727531229	0.0269469028935968
Slfn5	0.547339993299332	-0.0922343815843929	0.0283969250644794
Insc	0.547205914045367	0.0873280146383394	0.0254686314350867
Dhx16	0.546845091388245	-0.0698691485820504	0.0163245893684751
Spata17	0.546366492315224	-0.0767641127093646	0.0197400548411502
Gm42548	0.54597300818754	0.107469000904054	0.0387457505144889
Lama4	0.545897587022255	0.0706212036914933	0.0167358541275055
Gpr176	0.545732851530212	0.0742754789656724	0.0185238274297132
Gstt2	0.545338202465155	-0.0983311605278023	0.0325125089749647
Tamm41	0.544059171641081	-0.0578415751509107	0.0113028496468263
Ermard	0.543376862644189	0.0766852690199841	0.0199168937742709
6530402F18Rik	0.542263621100616	-0.0708848600132614	0.0170877952815186
Gm17022	0.542009744718603	0.074488591362817	0.0188871023398643
Gper1	0.541962810180761	0.0876160079046527	0.0261353277407609
Drd5	0.54194808439477	0.0795832024800464	0.0215639070833181
Cct4	0.541925328902884	0.0473119714659079	0.00762189902248827
Carm1	0.539407836666191	-0.0828244136160999	0.0235766575934653
Flvcr2	0.536147936062429	0.0905355278911767	0.0285146995180895
Fam135b	0.536115478688294	0.0605265027289443	0.0127460162796221
Vav3	0.535109586877908	-0.0643087887234154	0.0144429263186526
Unkl	0.535100970269766	-0.0560595417013626	0.010975583270975
Gm26588	0.534525960234973	0.0901349205955367	0.0284346938211775
Gm2238	0.532882404735887	0.0911368321340765	0.0292499478668485
Wdr59	0.532344501947827	-0.0443820319465182	0.00695070436991376
Spdl1	0.531946704199797	0.0822695757169499	0.0239189587691405
Syt15	0.531911368416788	0.0942952039705631	0.0314268363159637
Nme4	0.531617505318607	-0.0959345842313292	0.0325650574866774
Nde1	0.531166706323434	-0.0577000272875158	0.0118002265702163
Rbl1	0.529630988390167	0.0859817622071334	0.0263551752618763
Rnf170	0.529588886003534	-0.0489425652681294	0.00854074455078728
Gm44763	0.529585146636369	-0.0938618216243997	0.0314127794640874
Cavin4	0.529135573939832	0.0795541211610569	0.0226043198717955
Pecam1	0.528104638747632	0.0828203848349567	0.0245943032629966
Gm42518	0.527884911334044	0.0763559220195859	0.0209221809679361
Lbhd1	0.527699010430777	0.0560279165979423	0.0112729190262675
Nupr1l	0.52734976002374	0.0767739786323646	0.021194861820795
Adamts5	0.525953990523255	0.0711528833207029	0.0183016185013826
Rara	0.525735076299568	0.0622293686146274	0.0140106047747358
Prelid3b	0.525155607993896	0.0394781075822027	0.0056511474268877
Tesk2	0.525038652922189	-0.0648349149881134	0.0152487883827341
Dennd2c	0.524433657962776	0.0856565100701204	0.0266771627374077
Ccdc85c	0.523407749157157	-0.103402340430318	0.0390283724851594
Fbxo5	0.523268576685442	-0.0735383295135807	0.0197505052465386
Nat2	0.522658056256672	-0.0931535738404807	0.0317660887225094
Avpi1	0.522057673656814	-0.0684656245363462	0.0171991973838793
BC055324	0.522041637868564	0.0736729281139594	0.0199161585569876
Scel	0.521632939038224	-0.10369947233575	0.0395205589183899
Gm10603	0.520717310335637	0.0742540556183748	0.0203346324748045
Arsj	0.520434779580211	0.0802631481491664	0.0237848138212657
Dnajb6	0.518943778457762	0.0915492761378319	0.0311221226777628
Sncaip	0.518887205775186	0.042695875669513	0.00677058080194364
